kegg1,kegg2,smiles1,smiles2,mass1,mass2,formula1,formula2
C00055,C06746,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O,CC(=O)NCCC1=CC=CC=C1,323.0519,163.0997,C9H14N3O8P,C10H13NO
C08149,C07194,CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34,C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)N,312.2089,211.0845,C21H28O2,C10H13NO4
C09789,C07194,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)N,580.1792,211.0845,C27H32O14,C10H13NO4
C00879,C07194,[C@@H]([C@@H]([C@H](C(=O)O)O)O)([C@@H](C(=O)O)O)O,C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)N,210.0376,211.0845,C6H10O8,C10H13NO4
C00294,C00745,C1=NC(=O)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,CN1CCC[C@H]1C2=CN=CC=C2,268.0808,162.1157,C10H12N4O5,C10H14N2
C00361,C00745,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2NC(=NC3=O)N)COP(=O)(O)OP(=O)(O)O)O,CN1CCC[C@H]1C2=CN=CC=C2,427.0294,162.1157,C10H15N5O10P2,C10H14N2
C07502,C00745,CC1(O[C@@H]2CO[C@@]3([C@H]([C@@H]2O1)OC(O3)(C)C)COS(=O)(=O)N)C,CN1CCC[C@H]1C2=CN=CC=C2,339.0988,162.1157,C12H21NO8S,C10H14N2
C00307,C06180,C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=CC(=NC2=O)N)O)O,C1CCNC(C1)C2=CN=CC=C2,488.1073,162.1157,C14H26N4O11P2,C10H14N2
C07128,C06180,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,C1CCNC(C1)C2=CN=CC=C2,247.1572,162.1157,C15H21NO2,C10H14N2
C00005,C00745,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)OP(=O)(O)O)O)O)O,CN1CCC[C@H]1C2=CN=CC=C2,745.0911,162.1157,C21H30N7O17P3,C10H14N2
C00091,C00745,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CCC(=O)O)O,CN1CCC[C@H]1C2=CN=CC=C2,867.1313,162.1157,C25H40N7O19P3S,C10H14N2
C01561,C06180,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C,C1CCNC(C1)C2=CN=CC=C2,400.3341,162.1157,C27H44O2,C10H14N2
C15519,C06180,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,C1CCNC(C1)C2=CN=CC=C2,402.3498,162.1157,C27H46O2,C10H14N2
C07736,C00745,CC(O)(P(=O)(O)O)P(=O)(O)O,CN1CCC[C@H]1C2=CN=CC=C2,205.9745,162.1157,C2H8O7P2,C10H14N2
C05942,C06180,C1=CNC(=C1)C(=O)O,C1CCNC(C1)C2=CN=CC=C2,111.032,162.1157,C5H5NO2,C10H14N2
C12518,C00745,C(CC=O)CC=O,CN1CCC[C@H]1C2=CN=CC=C2,100.0524,162.1157,C5H8O2,C10H14N2
C00818,C06180,[C@H]([C@@H]([C@@H](C(=O)O)O)O)([C@H](C(=O)O)O)O,C1CCNC(C1)C2=CN=CC=C2,210.0376,162.1157,C6H10O8,C10H14N2
C00156,C00745,C1=CC(=CC=C1C(=O)O)O,CN1CCC[C@H]1C2=CN=CC=C2,138.0317,162.1157,C7H6O3,C10H14N2
C11457,C06180,C1=CC(=CC(=C1)O)CCC(=O)O,C1CCNC(C1)C2=CN=CC=C2,166.063,162.1157,C9H10O3,C10H14N2
C00075,C06180,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,C1CCNC(C1)C2=CN=CC=C2,483.9685,162.1157,C9H15N2O15P3,C10H14N2
C00227,C00931,CC(=O)OP(=O)(O)O,C1=C(C(=C(N1)CN)CC(=O)O)CCC(=O)O,139.9875,226.0954,C2H5O5P,C10H14N2O4
C01996,C00931,CC(=O)OCC[N+](C)(C)C,C1=C(C(=C(N1)CN)CC(=O)O)CCC(=O)O,146.1181,226.0954,C7H16NO2,C10H14N2O4
C07379,C00214,CN(C)CCCN1C2=CC=CC=C2SC3=CC=CC=C31,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,284.1347,242.0903,C17H20N2S,C10H14N2O5
C14151,C00214,CC1=C2C(=CC(=C1)O)CC[C@@](O2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,402.3498,242.0903,C27H46O2,C10H14N2O5
C17639,C00214,C1[C@H]([C@H](OC2=C1C(=CC(=C2[C@@H]3[C@H]([C@H](OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,578.1424,242.0903,C30H26O12,C10H14N2O5
C05824,C00214,C([C@@H](C(=O)O)N)SS(=O)(=O)O,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,200.9766,242.0903,C3H7NO5S2,C10H14N2O5
C00284,C07819,C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CO)O,292.0907,254.1015,C10H16N2O8,C10H14N4O4
C01756,C07819,C1=NC2=C(N1)C(=S)N=CN2,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CO)O,152.0157,254.1015,C5H4N4S,C10H14N4O4
C00233,C07819,CC(C)CC(=O)C(=O)O,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CO)O,130.063,254.1015,C6H10O3,C10H14N4O4
C03227,C01367,C1=CC(=C(C(=C1)O)N)C(=O)C[C@@H](C(=O)O)N,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)(O)O)O,224.0797,347.0631,C10H12N2O4,C10H14N5O7P
C00051,C01367,C(CC(=O)N[C@@H](CS)C(=O)NCC(=O)O)[C@@H](C(=O)O)N,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)(O)O)O,307.0838,347.0631,C10H17N3O6S,C10H14N5O7P
C01716,C01367,CC(C1=CC=CC(=C1)C(=O)C2=CC=CC=C2)C(=O)O,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)(O)O)O,254.0943,347.0631,C16H14O3,C10H14N5O7P
C13914,C01367,CCCCCCCCCCCCC/C=C/[C@H]([C@H](CO)N(C)C)O,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)(O)O)O,327.3137,347.0631,C20H41NO2,C10H14N5O7P
C07618,C00362,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)OC,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2NC(=NC3=O)N)COP(=O)(O)O)O,310.1933,347.0631,C21H26O2,C10H14N5O7P
C08057,C01367,C1[C@H](C(=O)NO1)N,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)(O)O)O,102.0429,347.0631,C3H6N2O2,C10H14N5O7P
C00111,C00362,C(C(=O)COP(=O)(O)O)O,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2NC(=NC3=O)N)COP(=O)(O)O)O,169.998,347.0631,C3H7O6P,C10H14N5O7P
C00993,C00362,C[C@H](C(=O)N[C@H](C)C(=O)O)N,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2NC(=NC3=O)N)COP(=O)(O)O)O,160.0848,347.0631,C6H12N2O3,C10H14N5O7P
C00547,C01367,C1=CC(=C(C=C1[C@H](CN)O)O)O,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)(O)O)O,169.0739,347.0631,C8H11NO3,C10H14N5O7P
C00101,C00144,C1[C@@H](NC2=C(N1)NC(=NC2=O)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)NC(=NC2=O)N,445.171,363.058,C19H23N7O6,C10H14N5O8P
C05464,C00144,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)NC(=NC2=O)N,449.3141,363.058,C26H43NO5,C10H14N5O8P
C00631,C00144,C([C@H](C(=O)O)OP(=O)(O)O)O,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)NC(=NC2=O)N,185.9929,363.058,C3H7O7P,C10H14N5O8P
C02094,C00144,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C2=C(CCCC2(C)C)C)\C)\C)/C)/C,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)NC(=NC2=O)N,536.4382,363.058,C40H56,C10H14N5O8P
C06772,C00144,C(CO)NCCO,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)NC(=NC2=O)N,105.079,363.058,C4H11NO2,C10H14N5O8P
C01672,C00144,C(CCN)CCN,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)NC(=NC2=O)N,102.1157,363.058,C5H14N2,C10H14N5O8P
C06771,C00144,C(CO)N(CCO)CCO,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)NC(=NC2=O)N,149.1052,363.058,C6H15NO3,C10H14N5O8P
C00632,C00144,C1=CC(=C(C(=C1)O)N)C(=O)O,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)NC(=NC2=O)N,153.0426,363.058,C7H7NO3,C10H14N5O8P
C05635,C06604,C1=CC2=C(C=C1O)C(=CN2)CC(=O)O,CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-],191.0582,291.033,C10H9NO3,C10H14NO5PS
C05079,C06604,CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O,CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-],232.0848,291.033,C12H12N2O3,C10H14NO5PS
C04051,C06604,C1=NC(=C(N1)C(=O)N)N,CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-],126.0542,291.033,C4H6N4O,C10H14NO5PS
C00008,C00364,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)O)O,427.0294,322.0566,C10H15N5O10P2,C10H15N2O8P
C08491,C00364,CC/C=C\C[C@@H]1[C@H](CCC1=O)CC(=O)O,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)O)O,210.1256,322.0566,C12H18O3,C10H15N2O8P
C00473,C00364,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/CO)/C)/C,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)O)O,286.2297,322.0566,C20H30O,C10H15N2O8P
C00128,C00364,CC(=O)N[C@@H]1[C@H](C[C@](O[C@H]1[C@@H]([C@@H](CO)O)O)(C(=O)O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=NC3=O)N)O)O)O,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)O)O,614.1473,322.0566,C20H31N4O16P,C10H15N2O8P
C01384,C00364,C(=C\C(=O)O)\C(=O)O,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)O)O,116.011,322.0566,C4H4O4,C10H15N2O8P
C07500,C00364,C=CC(CCC(=O)O)N,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)O)O,129.079,322.0566,C6H11NO2,C10H15N2O8P
C06771,C00364,C(CO)N(CCO)CCO,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)O)O,149.1052,322.0566,C6H15NO3,C10H15N2O8P
C00655,C00008,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)NC(=O)NC2=O,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O,364.042,427.0294,C10H13N4O9P,C10H15N5O10P2
C01575,C00008,C[C@@H]([C@@H](C1=CC=CC=C1)O)NC,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O,165.1154,427.0294,C10H15NO,C10H15N5O10P2
C03519,C00054,CC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)O,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)OP(=O)(O)O)O,207.0895,427.0294,C11H13NO3,C10H15N5O10P2
C06562,C00008,C1[C@@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O,290.079,427.0294,C15H14O6,C10H15N5O10P2
C07404,C00361,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2NC(=NC3=O)N)COP(=O)(O)OP(=O)(O)O)O,284.1347,427.0294,C17H20N2S,C10H15N5O10P2
C00504,C00054,C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)N=C(N3)N,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)OP(=O)(O)O)O,441.1397,427.0294,C19H19N7O6,C10H15N5O10P2
C07108,C00008,CC/C(=C(\C1=CC=CC=C1)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O,371.2249,427.0294,C26H29NO,C10H15N5O10P2
C00986,C00054,C(CN)CN,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)OP(=O)(O)O)O,74.0844,427.0294,C3H10N2,C10H15N5O10P2
C00581,C00008,C(C(=O)O)N=C(N)N,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O,117.0538,427.0294,C3H7N3O2,C10H15N5O10P2
C03339,C00054,C(C(C(=O)O)OP(=O)(O)O)OP(=O)(O)O,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)OP(=O)(O)O)O,265.9593,427.0294,C3H8O10P2,C10H15N5O10P2
C00813,C00008,C1C(=O)NC(=O)NC1=O,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O,128.0222,427.0294,C4H4N2O3,C10H15N5O10P2
C08262,C00054,CC(C)CC(=O)O,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)OP(=O)(O)O)O,102.0681,427.0294,C5H10O2,C10H15N5O10P2
C01672,C00361,C(CCN)CCN,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2NC(=NC3=O)N)COP(=O)(O)OP(=O)(O)O)O,102.1157,427.0294,C5H14N2,C10H15N5O10P2
C02835,C00008,C1=C(NC=N1)CC(=O)O,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O,126.0429,427.0294,C5H6N2O2,C10H15N5O10P2
C00388,C00054,C1=C(NC=N1)CCN,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)OP(=O)(O)O)O,111.0796,427.0294,C5H9N3,C10H15N5O10P2
C00407,C00054,CC[C@H](C)[C@@H](C(=O)O)N,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)OP(=O)(O)O)O,131.0946,427.0294,C6H13NO2,C10H15N5O10P2
C01231,C00361,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)O)O)O)O)OP(=O)(O)O,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2NC(=NC3=O)N)COP(=O)(O)OP(=O)(O)O)O,339.996,427.0294,C6H14O12P2,C10H15N5O10P2
C00785,C00361,C1=C(NC=N1)/C=C/C(=O)O,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2NC(=NC3=O)N)COP(=O)(O)OP(=O)(O)O)O,138.0429,427.0294,C6H6N2O2,C10H15N5O10P2
C00624,C00008,CC(=O)N[C@@H](CCC(=O)O)C(=O)O,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O,189.0637,427.0294,C7H11NO5,C10H15N5O10P2
C01817,C00054,C(CSSCC[C@@H](C(=O)O)N)[C@@H](C(=O)O)N,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)OP(=O)(O)O)O,268.0551,427.0294,C8H16N2O4S2,C10H15N5O10P2
C00548,C00054,CC(=O)OC1=CC=CC=C1,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)OP(=O)(O)O)O,136.0524,427.0294,C8H8O2,C10H15N5O10P2
C00364,C06199,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)O)O,CN(C)CCC1=CC=C(C=C1)O,322.0566,165.1154,C10H15N2O8P,C10H15NO
C00008,C06199,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O,CN(C)CCC1=CC=C(C=C1)O,427.0294,165.1154,C10H15N5O10P2,C10H15NO
C00482,C06199,COC1=CC(=CC(=C1O)OC)/C=C/C(=O)O,CN(C)CCC1=CC=C(C=C1)O,224.0685,165.1154,C11H12O5,C10H15NO
C15608,C01575,C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2,C[C@@H]([C@@H](C1=CC=CC=C1)O)NC,222.0681,165.1154,C15H10O2,C10H15NO
C00143,C06199,C1[C@@H]2CN(CN2C3=C(N1)NC(=NC3=O)N)C4=CC=C(C=C4)C(=O)NC(CCC(=O)O)C(=O)O,CN(C)CCC1=CC=C(C=C1)O,457.171,165.1154,C20H23N7O6,C10H15NO
C07482,C06199,CC(C)(C1=CC=CC=C1CC[C@H](C2=CC=CC(=C2)/C=C/C3=NC4=C(C=CC(=C4)Cl)C=C3)SCC5(CC5)CC(=O)O)O,CN(C)CCC1=CC=C(C=C1)O,585.2104,165.1154,C35H36ClNO3S,C10H15NO
C00791,C01575,CN1CC(=O)N=C1N,C[C@@H]([C@@H](C1=CC=CC=C1)O)NC,113.0589,165.1154,C4H7N3O,C10H15NO
C06156,C01575,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)O)N)O)O)O,C[C@@H]([C@@H](C1=CC=CC=C1)O)NC,259.0457,165.1154,C6H14NO8P,C10H15NO
C02504,C01575,CC(C)[C@@](CC(=O)O)(C(=O)O)O,C[C@@H]([C@@H](C1=CC=CC=C1)O)NC,176.0685,165.1154,C7H12O5,C10H15NO
C01179,C01575,C1=CC(=CC=C1CC(=O)C(=O)O)O,C[C@@H]([C@@H](C1=CC=CC=C1)O)NC,180.0423,165.1154,C9H8O4,C10H15NO
C01575,C00363,C[C@@H]([C@@H](C1=CC=CC=C1)O)NC,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O)O,165.1154,402.0229,C10H15NO,C10H16N2O11P2
C00389,C00363,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O)O,302.0427,402.0229,C15H10O7,C10H16N2O11P2
C00166,C00363,C1=CC=C(C=C1)CC(=O)C(=O)O,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O)O,164.0473,402.0229,C9H8O3,C10H16N2O11P2
C00068,C00120,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCOP(=O)(O)OP(=O)(O)O,C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)O)NC(=O)N2,425.045,244.0882,C12H19N4O7P2S,C10H16N2O3S
C01474,C00120,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3)O)O,C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)O)NC(=O)N2,240.0423,244.0882,C14H8O4,C10H16N2O3S
C00308,C00120,C(CON=C(N)N)[C@@H](C(=O)O)N,C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)O)NC(=O)N2,176.0909,244.0882,C5H12N4O3,C10H16N2O3S
C00318,C00120,C[N+](C)(C)C[C@@H](CC(=O)[O-])O,C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)O)NC(=O)N2,161.1052,244.0882,C7H15NO3,C10H16N2O3S
C01367,C05282,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)(O)O)O,C(CC(=O)N[C@@H](CCC(=O)O)C(=O)O)[C@@H](C(=O)O)N,347.0631,276.0958,C10H14N5O7P,C10H16N2O7
C11284,C01425,C1=CC=C2C(=C1)C(=CN2)CCCC(=O)O,C(CC(=O)O)[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)O)N,203.0946,276.0958,C12H13NO2,C10H16N2O7
C07128,C05282,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,C(CC(=O)N[C@@H](CCC(=O)O)C(=O)O)[C@@H](C(=O)O)N,247.1572,276.0958,C15H21NO2,C10H16N2O7
C05488,C05282,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C,C(CC(=O)N[C@@H](CCC(=O)O)C(=O)O)[C@@H](C(=O)O)N,346.2144,276.0958,C21H30O4,C10H16N2O7
C00581,C05282,C(C(=O)O)N=C(N)N,C(CC(=O)N[C@@H](CCC(=O)O)C(=O)O)[C@@H](C(=O)O)N,117.0538,276.0958,C3H7N3O2,C10H16N2O7
C06809,C01425,CC(=O)N[C@@H](CS)C(=O)O,C(CC(=O)O)[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)O)N,163.0303,276.0958,C5H9NO3S,C10H16N2O7
C02343,C01425,C[C@H]([C@H](C1=CC=CC=C1)O)N,C(CC(=O)O)[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)O)N,151.0997,276.0958,C9H13NO,C10H16N2O7
C01586,C01425,C1=CC=C(C=C1)C(=O)NCC(=O)O,C(CC(=O)O)[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)O)N,179.0582,276.0958,C9H9NO3,C10H16N2O7
C00270,C00284,CC(=O)N[C@@H]1[C@H](CC(O[C@H]1[C@@H]([C@@H](CO)O)O)(C(=O)O)O)O,C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O,309.106,292.0907,C11H19NO9,C10H16N2O8
C10521,C00284,COC1=CC(=C2C(=C1)OC=C(C2=O)C3=CC=C(C=C3)O)O,C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O,284.0685,292.0907,C16H12O5,C10H16N2O8
C07537,C00284,CCOC1=C2C3=C(C[C@@H]4[C@H]5[C@]3(CCN4C)[C@@H](O2)[C@H](C=C5)O)C=C1,C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O,313.1678,292.0907,C19H23NO3,C10H16N2O8
C00219,C00284,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O,304.2402,292.0907,C20H32O2,C10H16N2O8
C00016,C00284,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=NC6=C5N=CN=C6N)O)O)O)O)O,C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O,785.1571,292.0907,C27H33N9O15P2,C10H16N2O8
C00279,C00284,C([C@H]([C@H](C=O)O)O)OP(=O)(O)O,C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O,200.0086,292.0907,C4H9O7P,C10H16N2O8
C07480,C00284,CN1C=NC2=C1C(=O)NC(=O)N2C,C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O,180.0647,292.0907,C7H8N4O2,C10H16N2O8
C07481,C00284,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O,194.0804,292.0907,C8H10N4O2,C10H16N2O8
C00299,C00284,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O,244.0695,292.0907,C9H12N2O6,C10H16N2O8
