kegg1,kegg2,smiles1,smiles2,mass1,mass2,formula1,formula2
C14418,C14602,C1=CC(=CC(=C1)O)[N+](=O)[O-],C1=CC(=CC(=C1)O)NO,139.0269,125.0477,C6H5NO3,C6H7NO2
C02814,C14604,C1=CC(=C(C=C1O)O)O,C1=CC(=C(C=C1O)N)O,126.0317,125.0477,C6H6O3,C6H7NO2
C02814,C18351,C1=CC(=C(C=C1O)O)O,C1=CC(=C(C=C1N)O)O,126.0317,125.0477,C6H6O3,C6H7NO2
C14602,C14604,C1=CC(=CC(=C1)O)NO,C1=CC(=C(C=C1O)N)O,125.0477,125.0477,C6H7NO2,C6H7NO2
C01020,C04226,C1=CC(=O)NC=C1C(=O)O,C1CC(=O)NC=C1C(=O)O,139.0269,141.0426,C6H5NO3,C6H7NO3
C01987,C03824,C1=CC=C(C(=C1)N)O,C(=C\C=O)\C=C(/C(=O)O)\N,109.0528,141.0426,C6H7NO,C6H7NO3
C02220,C03824,C(=C\C(=O)O)\C=C(/C(=O)O)\N,C(=C\C=O)\C=C(/C(=O)O)\N,157.0375,141.0426,C6H7NO4,C6H7NO3
C00322,C02220,C(CC(=O)C(=O)O)CC(=O)O,C(=C\C(=O)O)\C=C(/C(=O)O)\N,160.0372,157.0375,C6H8O5,C6H7NO4
C00002,C02734,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,C1=CC=C(C=C1)OP(=O)(O)O,506.9957,174.0082,C10H16N5O13P3,C6H7O4P
C00156,C02734,C1=CC(=CC=C1C(=O)O)O,C1=CC=C(C=C1)OP(=O)(O)O,138.0317,174.0082,C7H6O3,C6H7O4P
C16181,C16182,[C@H]1([C@H](C([C@H]([C@@H](C1O)Cl)Cl)Cl)Cl)Cl,[C@H]1([C@H](C([C@H]([C@@H](C1O)Cl)Cl)O)Cl)Cl,269.894,251.9278,C6H7Cl5O,C6H8Cl4O2
C05127,C05827,CN1C=C(N=C1)CCN,CN1C=C(N=C1)CC=O,125.0953,124.0637,C6H11N3,C6H8N2O
C00785,C20522,C1=C(NC=N1)/C=C/C(=O)O,C1=C(NC=N1)CCC(=O)O,138.0429,140.0586,C6H6N2O2,C6H8N2O2
C05827,C05828,CN1C=C(N=C1)CC=O,CN1C=C(N=C1)CC(=O)O,124.0637,140.0586,C6H8N2O,C6H8N2O2
C00439,C03680,C(CC(=O)O)[C@@H](C(=O)O)N=CN,C1=NC(C(=O)N1)CCC(=O)O,174.0641,156.0535,C6H10N2O4,C6H8N2O3
C00785,C03680,C1=C(NC=N1)/C=C/C(=O)O,C1=NC(C(=O)N1)CCC(=O)O,138.0429,156.0535,C6H6N2O2,C6H8N2O3
C03277,C03817,C1=C(NC=N1)CC(=O)C(=O)O,C1=C(NC=N1)C[C@@H](C(=O)O)O,154.0378,156.0535,C6H6N2O3,C6H8N2O3
C03277,C05568,C1=C(NC=N1)CC(=O)C(=O)O,C1=C(NC=N1)CC(C(=O)O)O,154.0378,156.0535,C6H6N2O3,C6H8N2O3
C03680,C05565,C1=NC(C(=O)N1)CCC(=O)O,C(CC(=O)O)C1C(=O)NC(=O)N1,156.0535,172.0484,C6H8N2O3,C6H8N2O4
C05649,C05650,C1CN=C2C(=N1)C=NC=N2,C1CNC2=NC=NC=C2N1,134.0592,136.0749,C6H6N4,C6H8N4
C06554,C14149,C1(=O)NC(=O)NC(=O)N1,C1CC1NC2=NC(=O)NC(=O)N2,129.0174,168.0647,C3H3N3O3,C6H8N4O2
C14148,C14149,C1CC1NC2=NC(=O)N=C(N2)N,C1CC1NC2=NC(=O)NC(=O)N2,167.0807,168.0647,C6H9N5O,C6H8N4O2
C05165,C08063,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)C4=C(CCC(=O)C4)N)O,C1CC(=O)CCC1=O,904.1629,112.0524,C28H43N8O18P3S,C6H8O2
C01147,C06105,C1CCC(=O)C(C1)O,C1CCC(=O)C(=O)C1,114.0681,112.0524,C6H10O2,C6H8O2
C06102,C06105,C(CCC(=O)O)CC=O,C1CCC(=O)C(=O)C1,130.063,112.0524,C6H10O3,C6H8O2
C00090,C04091,C1=CC=C(C(=C1)O)O,C1=C[C@H]([C@H](C=C1)O)O,110.0368,112.0524,C6H6O2,C6H8O2
C00090,C04221,C1=CC=C(C(=C1)O)O,C1=C[C@H]([C@@H](C=C1)O)O,110.0368,112.0524,C6H6O2,C6H8O2
C04844,C20240,C/C(=C\C=C(\C(=O)O)/O)/C(=O)CC[C@H]1[C@@H]2CCC(=O)[C@]2(CCC1=O)C,C/C=C\C=C(\C(=O)O)/O,348.1573,128.0473,C19H24O6,C6H8O3
C01012,C01125,CC1(COC(=O)[C@@H]1O)C,CC1(COC(=O)C1=O)C,130.063,128.0473,C6H10O3,C6H8O3
C06762,C11354,CCC(CC(=O)C(=O)O)O,C/C=C\C=C(/C(=O)O)\O,146.0579,128.0473,C6H10O4,C6H8O3
C06762,C20240,CCC(CC(=O)C(=O)O)O,C/C=C\C=C(\C(=O)O)/O,146.0579,128.0473,C6H10O4,C6H8O3
C02183,C06719,C1=C(C=C(C=C1O)O)O,C1C(CC(=O)C=C1O)O,126.0317,128.0473,C6H6O3,C6H8O3
C11101,C20443,C1=C(OC(=C1)C=O)CO,C1=C(OC(=C1)CO)CO,126.0317,128.0473,C6H6O3,C6H8O3
C06760,C06761,C/C(=C\O)/C=C/C(=O)C(=O)O,C/C=C/CC(=O)C(=O)O,156.0423,128.0473,C7H8O4,C6H8O3
C06760,C11354,C/C(=C\O)/C=C/C(=O)C(=O)O,C/C=C\C=C(/C(=O)O)\O,156.0423,128.0473,C7H8O4,C6H8O3
C07479,C11354,CC(/C=C\C(=O)C(=O)O)C(=O)O,C/C=C\C=C(/C(=O)O)\O,172.0372,128.0473,C7H8O5,C6H8O3
C06485,C19822,C1C(=O)[C@H]([C@@H]([C@H](O1)CO)O)O,C1C(=O)C(=C[C@H](O1)CO)O,162.0528,144.0423,C6H10O5,C6H8O4
C06485,C19821,C1C(=O)[C@H]([C@@H]([C@H](O1)CO)O)O,C1C=CC(=O)C(O1)(CO)O,162.0528,144.0423,C6H10O5,C6H8O4
C00922,C02295,C/C(=C(\C)/C(=O)O)/C(=O)O,CC(C(=C)C(=O)O)C(=O)O,144.0423,144.0423,C6H8O4,C6H8O4
C02295,C02930,CC(C(=C)C(=O)O)C(=O)O,C=C(CCC(=O)O)C(=O)O,144.0423,144.0423,C6H8O4,C6H8O4
C19821,C19822,C1C=CC(=O)C(O1)(CO)O,C1C(=O)C(=C[C@H](O1)CO)O,144.0423,144.0423,C6H8O4,C6H8O4
C19822,C19826,C1C(=O)C(=C[C@H](O1)CO)O,C1[C@H](OC=C(C1=O)O)CO,144.0423,144.0423,C6H8O4,C6H8O4
C00042,C00846,C(CC(=O)O)C(=O)O,C(CC(=O)O)C(=O)CC(=O)O,118.0266,160.0372,C4H6O4,C6H8O5
C00026,C00322,C(CC(=O)O)C(=O)C(=O)O,C(CC(=O)C(=O)O)CC(=O)O,146.0215,160.0372,C5H6O5,C6H8O5
C00691,C04287,[C@H]1([C@H](C(=O)[C@H]([C@@H](C1O)O)O)O)O,C1[C@H]([C@@H]([C@H](C(=O)C1=O)O)O)O,178.0477,160.0372,C6H10O6,C6H8O5
C00691,C06891,[C@H]1([C@H](C(=O)[C@H]([C@@H](C1O)O)O)O)O,C1=C(C(=O)[C@@H]([C@H]([C@@H]1O)O)O)O,178.0477,160.0372,C6H10O6,C6H8O5
C04226,C16159,C1CC(=O)NC=C1C(=O)O,C(CC(=O)O)C(C=O)C(=O)O,141.0426,160.0372,C6H7NO3,C6H8O5
C19241,C19806,CCCC[C@@H](C)[C@H]([C@H](C[C@@H](C)C[C@@H](CCCC[C@H](C[C@@H]([C@H](C)N)O)O)O)OC(=O)C[C@H](CC(=O)O)C(=O)O)OC(=O)C[C@H](CC(=O)O)C(=O)O,C(C(CC(=O)O)C(=O)O)C(=O)O,721.3885,176.0321,C34H59NO15,C6H8O6
C19241,C19806,CCCC[C@@H](C)[C@H]([C@H](C[C@@H](C)C[C@@H](CCCC[C@H](C[C@@H]([C@H](C)N)O)O)O)OC(=O)C[C@H](CC(=O)O)C(=O)O)OC(=O)C[C@H](CC(=O)O)C(=O)O,C(C(CC(=O)O)C(=O)O)C(=O)O,721.3885,176.0321,C34H59NO15,C6H8O6
C00026,C03217,C(CC(=O)O)C(=O)C(=O)O,C(CC(=O)O)C(=O)C(C(=O)O)O,146.0215,176.0321,C5H6O5,C6H8O6
C02612,C06033,C[C@@](CC(=O)O)(C(=O)O)O,CC(CC(=O)C(=O)O)(C(=O)O)O,148.0372,176.0321,C5H8O5,C6H8O6
C00204,C04349,C([C@@H]([C@@H](CO)O)O)C(=O)C(=O)O,C([C@@H](C(=O)CO)O)C(=O)C(=O)O,178.0477,176.0321,C6H10O6,C6H8O6
C00204,C04471,C([C@@H]([C@@H](CO)O)O)C(=O)C(=O)O,C([C@@H]([C@@H](C=O)O)O)C(=O)C(=O)O,178.0477,176.0321,C6H10O6,C6H8O6
C01040,C02670,C([C@@H]([C@@H]1[C@@H]([C@@H](C(=O)O1)O)O)O)O,C(=O)[C@@H]([C@@H]1[C@@H]([C@@H](C(=O)O1)O)O)O,178.0477,176.0321,C6H10O6,C6H8O6
C01040,C03289,C([C@@H]([C@@H]1[C@@H]([C@@H](C(=O)O1)O)O)O)O,C([C@@H]([C@@H]1[C@@H](C(=O)C(=O)O1)O)O)O,178.0477,176.0321,C6H10O6,C6H8O6
C01115,C06430,C([C@@H]([C@@H]1[C@H]([C@@H](C(=O)O1)O)O)O)O,C(=O)[C@@H]([C@@H]1[C@H]([C@@H](C(=O)O1)O)O)O,178.0477,176.0321,C6H10O6,C6H8O6
C02779,C06440,C([C@@H]1[C@H]([C@@H](C(=O)[C@@H](O1)O)O)O)O,C([C@@H]1[C@H]([C@@H](C(=O)C(=O)O1)O)O)O,178.0477,176.0321,C6H10O6,C6H8O6
C00191,C02670,[C@@H]1([C@@H]([C@H](OC([C@@H]1O)O)C(=O)O)O)O,C(=O)[C@@H]([C@@H]1[C@@H]([C@@H](C(=O)O1)O)O)O,194.0427,176.0321,C6H10O7,C6H8O6
C00191,C03387,[C@@H]1([C@@H]([C@H](OC([C@@H]1O)O)C(=O)O)O)O,C(=O)[C@H]1[C@H]([C@@H]([C@@H](C(=O)O1)O)O)O,194.0427,176.0321,C6H10O7,C6H8O6
C00818,C02670,[C@H]([C@@H]([C@@H](C(=O)O)O)O)([C@H](C(=O)O)O)O,C(=O)[C@@H]([C@@H]1[C@@H]([C@@H](C(=O)O1)O)O)O,210.0376,176.0321,C6H10O8,C6H8O6
C00072,C03289,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,C([C@@H]([C@@H]1[C@@H](C(=O)C(=O)O1)O)O)O,176.0321,176.0321,C6H8O6,C6H8O6
C04053,C04349,C([C@@H]([C@H](C=O)O)O)C(=O)C(=O)O,C([C@@H](C(=O)CO)O)C(=O)C(=O)O,176.0321,176.0321,C6H8O6,C6H8O6
C00024,C00158,CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,809.1258,192.027,C23H38N7O17P3S,C6H8O7
C01146,C03921,C(=O)C(C(=O)O)O,C([C@@H]([C@@H](C(=O)O)O)O)C(=O)C(=O)O,104.011,192.027,C3H4O4,C6H8O7
C00122,C03600,C(=C/C(=O)O)\C(=O)O,C(C(C(=O)O)OCC(=O)O)C(=O)O,116.011,192.027,C4H4O4,C6H8O7
C00036,C00158,C(C(=O)C(=O)O)C(=O)O,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,132.0059,192.027,C4H4O5,C6H8O7
C00042,C00311,C(CC(=O)O)C(=O)O,C(C(C(C(=O)O)O)C(=O)O)C(=O)O,118.0266,192.027,C4H6O4,C6H8O7
C00433,C00679,C(CC(=O)C(=O)O)C=O,C([C@@H]([C@H](C(=O)O)O)O)C(=O)C(=O)O,130.0266,192.027,C5H6O4,C6H8O7
C00026,C00311,C(CC(=O)O)C(=O)C(=O)O,C(C(C(C(=O)O)O)C(=O)O)C(=O)O,146.0215,192.027,C5H6O5,C6H8O7
C00618,C04575,C([C@@H]([C@H](C(=O)[C@@H](C(=O)O)O)O)O)O,C([C@@H]([C@H](C(=O)C(=O)C(=O)O)O)O)O,194.0427,192.027,C6H10O7,C6H8O7
C01062,C02780,C(C(=O)[C@H]([C@@H]([C@H](C(=O)O)O)O)O)O,C(C(=O)[C@H]([C@@H](C(=O)C(=O)O)O)O)O,194.0427,192.027,C6H10O7,C6H8O7
C00818,C03921,[C@H]([C@@H]([C@@H](C(=O)O)O)O)([C@H](C(=O)O)O)O,C([C@@H]([C@@H](C(=O)O)O)O)C(=O)C(=O)O,210.0376,192.027,C6H10O8,C6H8O7
C00158,C00311,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,C(C(C(C(=O)O)O)C(=O)O)C(=O)O,192.027,192.027,C6H8O7,C6H8O7
C00451,C04617,C([C@@H]([C@H](C(=O)O)O)C(=O)O)C(=O)O,C([C@@H]([C@@H](C(=O)O)O)C(=O)O)C(=O)O,192.027,192.027,C6H8O7,C6H8O7
C00026,C01267,C(CC(=O)O)C(=O)C(=O)O,C1=C(NC=N1)CC(=O)COP(=O)(O)O,146.0215,220.0249,C5H6O5,C6H9N2O5P
C01100,C01267,C1=C(NC=N1)C[C@@H](COP(=O)(O)O)N,C1=C(NC=N1)CC(=O)COP(=O)(O)O,221.0565,220.0249,C6H12N3O4P,C6H9N2O5P
C00378,C01279,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO,CC1=NC=C(C(=N1)N)CO,265.1123,139.0746,C12H17N4OS,C6H9N3O
C00860,C01929,C1=C(NC=N1)C[C@@H](CO)N,C1=C(NC=N1)C[C@@H](C=O)N,141.0902,139.0746,C6H11N3O,C6H9N3O
C00135,C01929,C1=C(NC=N1)C[C@@H](C(=O)O)N,C1=C(NC=N1)C[C@@H](C=O)N,155.0695,139.0746,C6H9N3O2,C6H9N3O
C00065,C01162,C([C@@H](C(=O)O)N)O,C1=CN(N=C1)C[C@@H](C(=O)O)N,105.0426,155.0695,C3H7NO3,C6H9N3O2
C00025,C00135,C(CC(=O)O)[C@@H](C(=O)O)N,C1=C(NC=N1)C[C@@H](C(=O)O)N,147.0532,155.0695,C5H9NO4,C6H9N3O2
C00979,C01162,CC(=O)OC[C@@H](C(=O)O)N,C1=CN(N=C1)C[C@@H](C(=O)O)N,147.0532,155.0695,C5H9NO4,C6H9N3O2
C14147,C14148,C1CC1NC2=NC(=NC(=N2)N)N,C1CC1NC2=NC(=O)N=C(N2)N,166.0967,167.0807,C6H10N6,C6H9N5O
C00408,C00450,C1CCN[C@@H](C1)C(=O)O,C1CC=N[C@@H](C1)C(=O)O,129.079,127.0633,C6H11NO2,C6H9NO2
C00408,C04092,C1CCN[C@@H](C1)C(=O)O,C1CCN=C(C1)C(=O)O,129.079,127.0633,C6H11NO2,C6H9NO2
C03239,C04092,C(CCN)CC(=O)C(=O)O,C1CCN=C(C1)C(=O)O,145.0739,127.0633,C6H11NO3,C6H9NO2
C00047,C04092,C(CCN)C[C@@H](C(=O)O)N,C1CCN=C(C1)C(=O)O,146.1055,127.0633,C6H14N2O2,C6H9NO2
C00047,C00450,C(CCN)C[C@@H](C(=O)O)N,C1CC=N[C@@H](C1)C(=O)O,146.1055,127.0633,C6H14N2O2,C6H9NO2
C00026,C03623,C(CC(=O)O)C(=O)C(=O)O,CNC(=O)CCC(=O)C(=O)O,146.0215,159.0532,C5H6O5,C6H9NO4
C00024,C01042,CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O,CC(=O)N[C@@H](CC(=O)O)C(=O)O,809.1258,175.0481,C23H38N7O17P3S,C6H9NO5
C00049,C01042,C([C@@H](C(=O)O)N)C(=O)O,CC(=O)N[C@@H](CC(=O)O)C(=O)O,133.0375,175.0481,C4H7NO4,C6H9NO5
C00025,C01045,C(CC(=O)O)[C@@H](C(=O)O)N,C(CC(=O)O)[C@@H](C(=O)O)NC=O,147.0532,175.0481,C5H9NO4,C6H9NO5
C00439,C01045,C(CC(=O)O)[C@@H](C(=O)O)N=CN,C(CC(=O)O)[C@@H](C(=O)O)NC=O,174.0641,175.0481,C6H10N2O4,C6H9NO5
C00378,C04294,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO,CC1=C(SC=N1)CCO,265.1123,143.0405,C12H17N4OS,C6H9NOS
C14899,C16186,C([C@@H]([C@H](C(=O)[C@@H](C(=O)O)O)O)O)OP(=O)(O)O,C(C([C@@H]1C(=C(C(=O)O1)O)O)O)OP(=O)(O)O,274.009,255.9984,C6H11O10P,C6H9O9P
C00072,C16186,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,C(C([C@@H]1C(=C(C(=O)O1)O)O)O)OP(=O)(O)O,176.0321,255.9984,C6H8O6,C6H9O9P
C18241,C18242,C(=C(\Cl)/C(=O)O)(\Cl)/C(=C(/Cl)\C(=O)O)/Cl,C\1(=C(C(=O)O/C1=C(\C(=O)O)/Cl)Cl)Cl,277.8707,241.894,C6H2Cl4O4,C6HCl3O4
C06240,C20497,CC(=O)N[C@H]1[C@H]([C@@H]([C@H](O[C@@H]1OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)C(=O)O)O)O,CC(=CCC/C(=C/CC/C(=C/CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)(O)OP(=O)(O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@H]2[C@H]([C@H]([C@@H]([C@H](O2)C(=O)O)O)O)NC(=O)C)O)NC(=O)C)/C)/C)/C)/C)/C)/C)/C)/C)/C)/C)C,621.0608,1346.7698,C17H25N3O18P2,C71H116N2O18P2
C01289,C20497,CC(=CCC/C(=C/CC/C(=C/CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)(O)OP(=O)(O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)NC(=O)C)/C)/C)/C)/C)/C)/C)/C)/C)/C)/C)C,CC(=CCC/C(=C/CC/C(=C/CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)(O)OP(=O)(O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@H]2[C@H]([C@H]([C@@H]([C@H](O2)C(=O)O)O)O)NC(=O)C)O)NC(=O)C)/C)/C)/C)/C)/C)/C)/C)/C)/C)/C)C,1129.7112,1346.7698,C63H105NO12P2,C71H116N2O18P2
C01170,C04881,CC(=O)N[C@H]1[C@H]([C@@H]([C@H](O[C@@H]1OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)CO)O)O,CC(=CCC/C(=C/CC/C(=C/CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)(O)OP(=O)(O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)O)NC(=O)C)O)NC(=O)C)/C)/C)/C)/C)/C)/C)/C)/C)/C)/C)C,607.0816,1332.7906,C17H27N3O17P2,C71H118N2O17P2
C01289,C04881,CC(=CCC/C(=C/CC/C(=C/CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)(O)OP(=O)(O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)NC(=O)C)/C)/C)/C)/C)/C)/C)/C)/C)/C)/C)C,CC(=CCC/C(=C/CC/C(=C/CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)(O)OP(=O)(O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)O)NC(=O)C)O)NC(=O)C)/C)/C)/C)/C)/C)/C)/C)/C)/C)/C)C,1129.7112,1332.7906,C63H105NO12P2,C71H118N2O17P2
C00002,C00194,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]\4([C@H](C5[C@]6([C@@]([C@@H](C(=N6)/C(=C\7/[C@@]([C@@H](C(=N7)/C=C\8/C([C@@H](C(=N8)/C(=C4\[N-]5)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)/C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[CH2-][C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)O.[Co+3],506.9957,1578.6583,C10H16N5O13P3,C72H100CoN18O17P
C00203,C20427,CC(=O)N[C@@H]1[C@H]([C@H]([C@H](O[C@@H]1OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H](C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O,C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)NC(=O)C)O[C@@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)NC(=O)C)NC(=O)C,607.0816,1357.8222,C17H27N3O17P2,C73H121N3O16P2
C20421,C20427,C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)NC(=O)C)O)NC(=O)C,C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)NC(=O)C)O[C@@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)NC(=O)C)NC(=O)C,1154.7428,1357.8222,C65H108N2O11P2,C73H121N3O16P2
C00096,C04724,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)NC(=NC2=O)N,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2[C@H]([C@H](O[C@@H]([C@@H]2O)OP(=O)(O)OP(=O)(O)OC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)CO)O)O)O)O[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,605.0772,1396.7954,C16H25N5O16P2,C73H122O21P2
C00096,C19855,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)NC(=NC2=O)N,CC(=CCC/C(=C/CC/C(=C/CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)(O)OP(=O)(O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O)/C)/C)/C)/C)/C)/C)/C)/C)/C)/C)C,605.0772,1412.7903,C16H25N5O16P2,C73H122O22P2
C19854,C19855,CC(=CCC/C(=C/CC/C(=C/CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)(O)OP(=O)(O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O)O)O)O)O)O)/C)/C)/C)/C)/C)/C)/C)/C)/C)/C)C,CC(=CCC/C(=C/CC/C(=C/CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)(O)OP(=O)(O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O)/C)/C)/C)/C)/C)/C)/C)/C)/C)/C)C,1588.8224,1412.7903,C79H130O28P2,C73H122O22P2
C16157,C19884,CC(=CCC/C(=C/CC/C(=C/CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)(O)O[C@H]1[C@@H]([C@H]([C@H](CO1)N)O)O)/C)/C)/C)/C)/C)/C)/C)/C)/C)/C)C,CCCCCCCCCCC[C@H](CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OP(=O)(O)O[C@@H]2[C@@H]([C@H]([C@H](CO2)N)O)O)CO[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)OP(=O)(O)O)OC(=O)C[C@@H](CCCCCCCCCCC)O)NC(=O)C[C@@H](CCCCCCCCCCC)O)O)OC(=O)C[C@@H](CCCCCCCCCCC)O)O,977.7237,1535.9122,C60H100NO7P,C73H139N3O26P2
